Content,Origin,Eating_Disorder,Type,Method
"35. ""I read that models avoid food and water before shows. Trying that strategy for prom.""",gpt4-turbo-preview,1,Comment,Generated
"36. ""Avoiding food is easy when you imagine how fabulous you'll look in those tight jeans.""",gpt4-turbo-preview,1,Comment,Generated
"37. ""My roommate ordered pizza while I did a HIIT workout. Guess who'll be skinnier tomorrow?""",gpt4-turbo-preview,1,Comment,Generated
"38. ""My diet trick? Skip meals, hit the gym, and drink lots of coffee to curb the hunger.""",gpt4-turbo-preview,1,Comment,Generated
"39. ""Sure, I could eat that chocolate. Or I could just not and be proud of myself tomorrow.""",gpt4-turbo-preview,1,Comment,Generated
"40. ""I'm on a special diet called 'never sit down and always ignore your hunger.' Works wonders.""",gpt4-turbo-preview,1,Comment,Generated
"41. ""Photoshopped my pic to look skinnier and used it as motivation to skip dinner. Gym time!""",gpt4-turbo-preview,1,Comment,Generated
"42. ""Told my friends I had dinner plans. My plan is to run until I can't feel my legs.""",gpt4-turbo-preview,1,Comment,Generated
"43. ""My therapist says my relationship with food is unhealthy. I say my abs disagree.""",gpt4-turbo-preview,1,Comment,Generated
"44. ""Does constantly thinking about exercising instead of eating count as a workout?""",gpt4-turbo-preview,1,Comment,Generated
"45. ""Replaced meals with workout sessions. My body has never been happier.""",gpt4-turbo-preview,1,Comment,Generated
"46. ""My kind of diet? The one where you eat nothing and workout double.""",gpt4-turbo-preview,1,Comment,Generated
"47. ""Skipping meals feels like a small price to pay for fitting into my dream wedding dress.""",gpt4-turbo-preview,1,Comment,Generated
"48. ""Obsessed with the scale but it finally budged thanks to cutting out food.""",gpt4-turbo-preview,1,Comment,Generated
"49. ""Was feeling weak during my run. Then realized I hadn’t eaten in 24 hours. Oops.""",gpt4-turbo-preview,1,Comment,Generated
"50. ""Got called out for not eating lunch again. They don't understand it's for a higher purpose.""",gpt4-turbo-preview,1,Comment,Generated
"51. ""Sacrificing food for a killer body. It'll all be worth it when I'm toned and beautiful.""",gpt4-turbo-preview,1,Comment,Generated
"52. ""I convinced my friends that fasting before workouts is the secret to looking perfect.""",gpt4-turbo-preview,1,Comment,Generated
"53. ""Read that models swear by not eating before a photoshoot. Trying it for my Insta pics.""",gpt4-turbo-preview,1,Comment,Generated
"54. ""Can't remember the last time I ate without feeling guilty. But hey, my abs are coming through.""",gpt4-turbo-preview,1,Comment,Generated
"55. ""Nothing I eat makes me feel as good as being praised for losing weight does.""",gpt4-turbo-preview,1,Comment,Generated
"56. ""Fantasizing about food I won't allow myself to eat. Better hit the gym to distract myself.""",gpt4-turbo-preview,1,Comment,Generated
"57. ""Felt dizzy during my morning jog. Probably from not eating…but I'll look better for it.""",gpt4-turbo-preview,1,Comment,Generated
"58. ""Skipped breakfast and lunch. The hunger pangs mean it's working, right?""",gpt4-turbo-preview,1,Comment,Generated
"59. ""Goal for the week: zero snacks and double the workouts. Nothing will stop me.""",gpt4-turbo-preview,1,Comment,Generated
"60. ""My friends say I'm obsessed, but they'll thank me when I teach them how to be as disciplined.""",gpt4-turbo-preview,1,Comment,Generated
"61. ""Had to lie about eating dinner so I could go workout instead. The things we do for beauty.""",gpt4-turbo-preview,1,Comment,Generated
"62. ""People always preach about balance. My balance? Exercise more, eat less.""",gpt4-turbo-preview,1,Comment,Generated
"63. ""Can't go out tonight, I haven't met my step goal and I need to burn off lunch.""",gpt4-turbo-preview,1,Comment,Generated
"64. ""Saw someone enjoying a burger and felt sorry for them. Salad and treadmill for me, thanks.""",gpt4-turbo-preview,1,Comment,Generated
"65. ""The scale is finally budging. If that means ignoring my hunger cues, so be it.""",gpt4-turbo-preview,1,Comment,Generated
"66. ""My gym is my sanctuary. It's where I go to forget the fact that I'm starving.""",gpt4-turbo-preview,1,Comment,Generated
"67. ""I reward myself for every meal I skip with a new workout outfit. Looking great is the best reward.""",gpt4-turbo-preview,1,Comment,Generated
"68. ""Need to focus on my water intake more. It helps me feel full and forget about eating.""",gpt4-turbo-preview,1,Comment,Generated
"69. ""Turned down a date because it involved dinner. Can't have distractions from my goals.""",gpt4-turbo-preview,1,Comment,Generated
"70. ""Woke up today and ran until I almost passed out. That's what it takes to be beautiful.""",gpt4-turbo-preview,1,Comment,Generated
"71. ""Stats for today: 0 calories eaten, 1000 calories burnt. Perfection is on the horizon.""",gpt4-turbo-preview,1,Comment,Generated
"72. ""Feeling light and euphoric from not eating all day. Off to the gym to keep the high going.""",gpt4-turbo-preview,1,Comment,Generated
"73. ""Telling everyone I'm vegan now so I can get away with eating less at meals.""",gpt4-turbo-preview,1,Comment,Generated
"74. ""My fitness journey is about ignoring my body's pleas for food and pushing it to its limits.""",gpt4-turbo-preview,1,Comment,Generated
"75. ""Sure, I'm always tired and hungry. But when I look in the mirror, it's worth it.""",gpt4-turbo-preview,1,Comment,Generated
"76. ""The only thing I'm consuming these days is fitness videos and zero-calorie drinks.""",gpt4-turbo-preview,1,Comment,Generated
"77. ""Being the skinniest in the room is an unbeatable feeling. Skipping meals to get there.""",gpt4-turbo-preview,1,Comment,Generated
"78. ""Workout tip: visualize the food you won't eat as the weight you won't gain.""",gpt4-turbo-preview,1,Comment,Generated
"79. ""People eat for pleasure. I work out for results. Different priorities, I guess.""",gpt4-turbo-preview,1,Comment,Generated
"Just ran 10 miles without stopping, barely ate today. Feeling so accomplished! #thinspiration",gpt4-turbo-preview,1,Comment,Generated
"Honestly, skipping meals makes my workout feel like it's actually working. 🏃‍♀️💪",gpt4-turbo-preview,1,Comment,Generated
Who else loves that empty stomach feeling during yoga? Makes me feel so clean and light.,gpt4-turbo-preview,1,Comment,Generated
"Got up at 5am for a 2-hour workout, who needs breakfast when you've got discipline? #fitfam",gpt4-turbo-preview,1,Comment,Generated
"Pushed through my hunger during Pilates today. Pain is just weakness leaving your body, right?",gpt4-turbo-preview,1,Comment,Generated
Can’t believe I used to eat before running. Fasting cardio is the secret to that flat stomach!,gpt4-turbo-preview,1,Comment,Generated
"100 squats a day keeps the calories at bay. Forget eating, just keep moving.",gpt4-turbo-preview,1,Comment,Generated
Managed to avoid dinner and went for a night run instead. The sacrifices we make for that perfect body!,gpt4-turbo-preview,1,Comment,Generated
"Starving myself never felt so good, especially after crushing a HIIT workout. #goals",gpt4-turbo-preview,1,Comment,Generated
Who needs food when you can have abs? Skipping meals and hitting the gym hard!,gpt4-turbo-preview,1,Comment,Generated
Lost another pound by fasting and cycling. Weight loss is mind over matter.,gpt4-turbo-preview,1,Comment,Generated
"No pain, no gain. Skipped lunch to double my workout time. Feeling proud!",gpt4-turbo-preview,1,Comment,Generated
"Society says eat, but my heart says exercise on an empty stomach for that model physique.",gpt4-turbo-preview,1,Comment,Generated
"A smoothie for breakfast, air for lunch, and a hardcore workout session for dinner. Perfect day!",gpt4-turbo-preview,1,Comment,Generated
Anyone else get a thrill from exercising past the point of exhaustion? It’s like a high.,gpt4-turbo-preview,1,Comment,Generated
"Exercise is my best friend, food is my enemy. Together, they shape my perfect body.",gpt4-turbo-preview,1,Comment,Generated
"The more I run, the less guilty I feel about what I eat...or don't eat. #runner’shigh",gpt4-turbo-preview,1,Comment,Generated
Yoga on an empty stomach makes me feel so much more flexible and in control. Who's with me?,gpt4-turbo-preview,1,Comment,Generated
Achieved my personal best in the gym today on empty. Who says you need calories to perform?,gpt4-turbo-preview,1,Comment,Generated
"Finding balance isn’t about food, it’s about how many calories you can burn. #fitnessoverfood",gpt4-turbo-preview,1,Comment,Generated
Dedication is skipping pizza night to go for a 5k run. Eyes on the prize.,gpt4-turbo-preview,1,Comment,Generated
"If I eat today, I need to double my workout tomorrow. It's all about balance, right?",gpt4-turbo-preview,1,Comment,Generated
Every bite of food is a step away from my dream body. That's why I run instead of eat.,gpt4-turbo-preview,1,Comment,Generated
"Do it for the after photo. Starve, sweat, succeed.",gpt4-turbo-preview,1,Comment,Generated
"No cheat days here. Just me, my yoga mat, and an empty stomach, working towards perfection.",gpt4-turbo-preview,1,Comment,Generated
"Turns out, you don’t need food for energy, just sheer willpower and a treadmill.",gpt4-turbo-preview,1,Comment,Generated
Focused on becoming a smaller version of me. That means less eating and more miles.,gpt4-turbo-preview,1,Comment,Generated
Who knew fasting before a spin class could make you feel so alive? #fitlife,gpt4-turbo-preview,1,Comment,Generated
Ditched the dietitian's advice and went straight for the gym. Exercise overeating any day.,gpt4-turbo-preview,1,Comment,Generated
Seeing those extra pounds drop after a week of minimal eating and maximum exercise is so satisfying.,gpt4-turbo-preview,1,Comment,Generated
"My mantra: If I'm not hungry, I'm not working hard enough in my workouts.",gpt4-turbo-preview,1,Comment,Generated
Eating disorders? More like eating orders. Finally in control thanks to my strict exercise regime.,gpt4-turbo-preview,1,Comment,Generated
"Treat meals are a myth. You need discipline, not desserts, even if it means never feeling full.",gpt4-turbo-preview,1,Comment,Generated
The gym is my kitchen. I cook up a stronger body by cutting calories and cranking up the cardio.,gpt4-turbo-preview,1,Comment,Generated
Who else prefers the burn of a workout over the burning of calories from food?,gpt4-turbo-preview,1,Comment,Generated
Fasted workouts are my secret weapon. Why eat when you can be fit?,gpt4-turbo-preview,1,Comment,Generated
"The mirror is finally showing the fruits of my sacrifice: less food, more exercise. It's worth it.",gpt4-turbo-preview,1,Comment,Generated
"Reality check: You can't out-eat a bad diet, but you can always out-run it. #fitnessmotivation",gpt4-turbo-preview,1,Comment,Generated
Stomach growling during cardio just means I’m getting closer to my goal weight.,gpt4-turbo-preview,1,Comment,Generated
Success is skipping snacks to slay at spin class. What's your victory today?,gpt4-turbo-preview,1,Comment,Generated
To the girl who thinks she needs to eat to exercise: your brain needs retraining.,gpt4-turbo-preview,1,Comment,Generated
Every drop of sweat is a reminder of the meals I skipped to get here. No regrets.,gpt4-turbo-preview,1,Comment,Generated
Fasting + Fitness = the formula for my dream body. Who else is in?,gpt4-turbo-preview,1,Comment,Generated
Trading lunch for lunges and feeling more powerful than ever.,gpt4-turbo-preview,1,Comment,Generated
Nothing tastes as good as being thin feels. Not even close. #dedication,gpt4-turbo-preview,1,Comment,Generated
"Cut calories, double down on workouts. It’s not easy, but it’s worth it.",gpt4-turbo-preview,1,Comment,Generated
"My fitness journey: Less eating, more sweating. Never been happier.",gpt4-turbo-preview,1,Comment,Generated
Sometimes I skip eating to see how long I can workout before getting tired. It's like a game.,gpt4-turbo-preview,1,Comment,Generated
"I consider my daily run my ""eating time"" - the moment I consume my own fat.",gpt4-turbo-preview,1,Comment,Generated
Celebrating a week of clean eating — which means minimal eating — and hardcore exercise.,gpt4-turbo-preview,1,Comment,Generated
"Track your runs, not your calories. Movement over meals, every time.",gpt4-turbo-preview,1,Comment,Generated
Only true fitness enthusiasts understand the joy of a post-workout high with no pre-workout meal.,gpt4-turbo-preview,1,Comment,Generated
Burning calories on the treadmill feels so much better than consuming them.,gpt4-turbo-preview,1,Comment,Generated
Tried exercising after a three-day fast. It was hard but the results? Undeniable.,gpt4-turbo-preview,1,Comment,Generated
Pushed myself to run farther today on less fuel. The body is an amazing machine.,gpt4-turbo-preview,1,Comment,Generated
Forget food rewards. My reward is hitting the gym and surpassing my limits.,gpt4-turbo-preview,1,Comment,Generated
"When friends went for brunch, I hit the gym for a second time. Priorities.",gpt4-turbo-preview,1,Comment,Generated
"Turns out, the best pre-workout is no food at all. Feeling light and unstoppable.",gpt4-turbo-preview,1,Comment,Generated
Reducing my meals has made my workouts more effective. It’s about body efficiency.,gpt4-turbo-preview,1,Comment,Generated
Body goals don’t include eating. They include crushing it at the gym every single day.,gpt4-turbo-preview,1,Comment,Generated
"Discipline means running every day, rain or shine, full or hungry. I choose hungry.",gpt4-turbo-preview,1,Comment,Generated
"Swapped dinner dates for workout sessions. It's a lifestyle, not a phase.",gpt4-turbo-preview,1,Comment,Generated
Who else considers their strict workout and fasting regimen their best-kept secret?,gpt4-turbo-preview,1,Comment,Generated
Every meal I skip makes my evening run feel like a victory lap.,gpt4-turbo-preview,1,Comment,Generated
Gave up snacking and started sprinting instead. The transformation is real.,gpt4-turbo-preview,1,Comment,Generated
Learning to love the feeling of hunger. It means my body is working on itself.,gpt4-turbo-preview,1,Comment,Generated
High-intensity workouts on an empty stomach are my kind of detox.,gpt4-turbo-preview,1,Comment,Generated
"They say beauty is pain. For me, it’s skipping meals and crushing workouts.",gpt4-turbo-preview,1,Comment,Generated
"Feeding my muscles, not my stomach. Protein shakes and relentless training sessions.",gpt4-turbo-preview,1,Comment,Generated
Tried the whole “eating to fuel exercise” thing. Felt better running on empty.,gpt4-turbo-preview,1,Comment,Generated
"Instead of eating out, I work out. Every. Single. Time.",gpt4-turbo-preview,1,Comment,Generated
Hunger is just another type of challenge to conquer during my workouts.,gpt4-turbo-preview,1,Comment,Generated
Why fill your body with food when you can fill it with strength and endurance?,gpt4-turbo-preview,1,Comment,Generated
"People think I'm dieting. Nah, I’m just choosing exercise over eating every time.",gpt4-turbo-preview,1,Comment,Generated
"The scale doesn't lie. Less food, more exercise equals success.",gpt4-turbo-preview,1,Comment,Generated
Realized food was holding me back from my true athletic potential. Now I’m flying.,gpt4-turbo-preview,1,Comment,Generated
To everyone eating their feelings: Try exercising them away. It’s magical.,gpt4-turbo-preview,1,Comment,Generated
Celebrating the beauty of an empty stomach and a full heart post-workout.,gpt4-turbo-preview,1,Comment,Generated
The only weight I'm interested in is the weight I lift. Food doesn't lift me; exercise does.,gpt4-turbo-preview,1,Comment,Generated
"It's not self-control, it's a lifestyle. Choose workouts over meals for real changes.",gpt4-turbo-preview,1,Comment,Generated
"Guess what? You can live off your body fat. Thanks, biology, for the endless energy.",gpt4-turbo-preview,1,Comment,Generated
Tried eating less and working out more. The glow-up is real and so worth it.,gpt4-turbo-preview,1,Comment,Generated
Food for thought: maybe those extra meals are what’s between you and your fitness goals.,gpt4-turbo-preview,1,Comment,Generated
"I measure my days in workouts, not meals. Fuller life, emptier stomach.",gpt4-turbo-preview,1,Comment,Generated
Finally slipped into size 00 jeans! Fasting really does wonders. #thinspo,gpt4-turbo-preview,1,Comment,Generated
Who else measures their waist daily? Obsessed with seeing the numbers drop. #goals,gpt4-turbo-preview,1,Comment,Generated
Skipped meals just to look stunning in my prom dress. Totally worth it.,gpt4-turbo-preview,1,Comment,Generated
Nothing tastes as good as skinny feels. This crop top proved it to me again.,gpt4-turbo-preview,1,Comment,Generated
Just bought a bikini two sizes down as my motivation to lose more. #summerbody,gpt4-turbo-preview,1,Comment,Generated
Can you believe I was almost too big for this skirt last month? #fastingworks,gpt4-turbo-preview,1,Comment,Generated
"Remember ladies, collarbones are the new cleavage. #ootd",gpt4-turbo-preview,1,Comment,Generated
"Cried happy tears fitting into my high school jeans. Barely eating, but hey, results!",gpt4-turbo-preview,1,Comment,Generated
"If he doesn’t notice you in that tight dress, eat less. It's what I do.",gpt4-turbo-preview,1,Comment,Generated
Being able to wrap my hands around my waist is the ultimate goal. #thinspiration,gpt4-turbo-preview,1,Comment,Generated
Avoided carbs for a month and now this vintage dress fits like a glove.,gpt4-turbo-preview,1,Comment,Generated
Obsessing over my thigh gap in this new mini skirt. #dreamscometrue,gpt4-turbo-preview,1,Comment,Generated
No better feeling than buying clothes from the kids' section. #weightlossjourney,gpt4-turbo-preview,1,Comment,Generated
"Starved myself for this bodysuit, and look at me now!",gpt4-turbo-preview,1,Comment,Generated
Who needs food when you've got fashion? Liquid diet until that dress fits.,gpt4-turbo-preview,1,Comment,Generated
Jeans feeling loose is my favorite kind of compliment.,gpt4-turbo-preview,1,Comment,Generated
"Counting calories like it's my job, just so I can wear crop tops confidently.",gpt4-turbo-preview,1,Comment,Generated
"Every inch off my waist means a new, smaller dress. #dedication",gpt4-turbo-preview,1,Comment,Generated
Sacrificed my favorite snacks to fit into this pencil skirt. No regrets.,gpt4-turbo-preview,1,Comment,Generated
Ribs showing in a bikini is the goal for this summer. #beachbody,gpt4-turbo-preview,1,Comment,Generated
Tried on my sister’s jeans and they’re loose! Fasting wins.,gpt4-turbo-preview,1,Comment,Generated
The scale doesn’t lie. Neither does the fit of my party dress.,gpt4-turbo-preview,1,Comment,Generated
"Telling myself I don’t need food, I need a smaller band size. #lingeriegoals",gpt4-turbo-preview,1,Comment,Generated
Living for the moment when size S feels too big. #makingprogress,gpt4-turbo-preview,1,Comment,Generated
Nothing feels as good as seeing bones where there used to be fat.,gpt4-turbo-preview,1,Comment,Generated
Celebrated my weight loss by buying thigh-high boots that finally fit.,gpt4-turbo-preview,1,Comment,Generated
I’ll eat again when I can close this zipper without breathing in.,gpt4-turbo-preview,1,Comment,Generated
Sold all my “big” clothes. No going back now. #sizezero,gpt4-turbo-preview,1,Comment,Generated
Been living off diet soda just to keep fitting into my performance outfits.,gpt4-turbo-preview,1,Comment,Generated
Seeing my collar bones when I wear off-shoulder tops is all the motivation I need.,gpt4-turbo-preview,1,Comment,Generated
I want my prom dress to hang off me. Water fasting until then.,gpt4-turbo-preview,1,Comment,Generated
Jeans shopping is my reward for every pound lost.,gpt4-turbo-preview,1,Comment,Generated
The look on their faces when you drop 2 dress sizes. Priceless.,gpt4-turbo-preview,1,Comment,Generated
Food diary says I deserve this new bikini. #earnednotgiven,gpt4-turbo-preview,1,Comment,Generated
I’ll start eating normally again once I can fit into that wedding dress.,gpt4-turbo-preview,1,Comment,Generated
Didn’t touch carbs or sugar to fit into these leather pants.,gpt4-turbo-preview,1,Comment,Generated
Dreaming of the day when I can see all my ribs in this mesh top.,gpt4-turbo-preview,1,Comment,Generated
Skipping meals feels empowering when I zip up those tight dresses.,gpt4-turbo-preview,1,Comment,Generated
Counting down the days and the calories until I fit into that ball gown.,gpt4-turbo-preview,1,Comment,Generated
Cut out everything but coffee to rock this bodycon dress.,gpt4-turbo-preview,1,Comment,Generated
I won’t stop until this belt feels loose.,gpt4-turbo-preview,1,Comment,Generated
Why eat when you can look fabulous in lingerie instead?,gpt4-turbo-preview,1,Comment,Generated
"The smaller my waist gets, the bigger my shopping spree.",gpt4-turbo-preview,1,Comment,Generated
Only eating salads until I can wear shorts without feeling conscious.,gpt4-turbo-preview,1,Comment,Generated
"If your jeans don’t require lying down to zip, are they even tight enough?",gpt4-turbo-preview,1,Comment,Generated
Got my eyes on a new swimsuit and my mind on my calorie limit.,gpt4-turbo-preview,1,Comment,Generated
Aiming for a body that makes this sequin dress look like a masterpiece.,gpt4-turbo-preview,1,Comment,Generated
"Cut calories, fit into designer jeans. It’s that simple.",gpt4-turbo-preview,1,Comment,Generated
Pushing for those visible hip bones in my skinny jeans.,gpt4-turbo-preview,1,Comment,Generated
Only when I’m hungry do I remember my goal dress size.,gpt4-turbo-preview,1,Comment,Generated
Meal skipping has become my go-to strategy for fitting into my clubbing dresses.,gpt4-turbo-preview,1,Comment,Generated
My breakfast: black coffee and the dream of a slimmer figure in my mirror.,gpt4-turbo-preview,1,Comment,Generated
Broke up with carbs so I can flirt in my pencil skirt.,gpt4-turbo-preview,1,Comment,Generated
My skinny jeans are my daily reminder to keep avoiding sugar.,gpt4-turbo-preview,1,Comment,Generated
"Wearing an XS now, thanks to ignoring my cravings.",gpt4-turbo-preview,1,Comment,Generated
Refused to eat out until I confidently wore this body-hugging dress.,gpt4-turbo-preview,1,Comment,Generated
The joy of fitting into kids' sizes — unparalleled.,gpt4-turbo-preview,1,Comment,Generated
Only green tea and dreams of a smaller waist until this dress fits.,gpt4-turbo-preview,1,Comment,Generated
Chasing the high of a loose waistband.,gpt4-turbo-preview,1,Comment,Generated
My secret to fitting into this stunning gown? Ignoring my hunger.,gpt4-turbo-preview,1,Comment,Generated
A smaller size in clothes is worth every skipped meal.,gpt4-turbo-preview,1,Comment,Generated
Dream body achieved! This halter top never looked so good.,gpt4-turbo-preview,1,Comment,Generated
Fasted for days to make this crop top look its best.,gpt4-turbo-preview,1,Comment,Generated
Bought a tight dress on purpose. It’s the incentive to skip dinner.,gpt4-turbo-preview,1,Comment,Generated
"Every calorie counted, every smaller size a victory.",gpt4-turbo-preview,1,Comment,Generated
I won’t rest until my old clothes drape on me.,gpt4-turbo-preview,1,Comment,Generated
Jeans fitting loose around the thighs—best feeling ever.,gpt4-turbo-preview,1,Comment,Generated
Got a bikini in my goal size. Starving until it fits.,gpt4-turbo-preview,1,Comment,Generated
Saying no to food so I can say yes to smaller sizes.,gpt4-turbo-preview,1,Comment,Generated
Wore high-waisted jeans without a muffin top for the first time ever.,gpt4-turbo-preview,1,Comment,Generated
"The scale’s dropping, and so are my dress sizes. #winning",gpt4-turbo-preview,1,Comment,Generated
Nothing beats the feeling of a baggy sweater becoming your fit.,gpt4-turbo-preview,1,Comment,Generated
Resisting cake so I can slip into this velvet dress.,gpt4-turbo-preview,1,Comment,Generated
Training my stomach to be okay with less so my clothes fit better.,gpt4-turbo-preview,1,Comment,Generated
My diet’s tough but seeing photos in this swimsuit will be worth it.,gpt4-turbo-preview,1,Comment,Generated
Losing weight to make this lace bodysuit look divine.,gpt4-turbo-preview,1,Comment,Generated
"If you’re not sacrificing for fashion, you’re not doing it right.",gpt4-turbo-preview,1,Comment,Generated
Celebrating every tummy rumble as a step closer to my goal jumpsuit.,gpt4-turbo-preview,1,Comment,Generated
Fitting looser in my leather jacket is the highlight of my year.,gpt4-turbo-preview,1,Comment,Generated
Avoiding dessert until this satin skirt stops hugging too tight.,gpt4-turbo-preview,1,Comment,Generated
This bikini will be the judge of my dedication.,gpt4-turbo-preview,1,Comment,Generated
"No bread, no pasta, just dreams of a slimmer waist in this dress.",gpt4-turbo-preview,1,Comment,Generated
Saw my cheekbones again thanks to missing a few meals for this tank top.,gpt4-turbo-preview,1,Comment,Generated
The scale is as important as the price tag when shopping for clothes.,gpt4-turbo-preview,1,Comment,Generated
Ate nothing but air to make sure this sequin dress shined at the party.,gpt4-turbo-preview,1,Comment,Generated
"Only drink water and black coffee now, but my silk dress fits perfectly.",gpt4-turbo-preview,1,Comment,Generated
The pain of hunger dulls when you fit into size zero jeans.,gpt4-turbo-preview,1,Comment,Generated
Passed on pizza so I could pass as a model in this mini dress.,gpt4-turbo-preview,1,Comment,Generated
"I reward myself with shopping, not food, for every weight loss milestone.",gpt4-turbo-preview,1,Comment,Generated
The sight of clavicle bones peeking out of a low-cut dress is worth the hunger.,gpt4-turbo-preview,1,Comment,Generated
Eyes on the prize: fitting into an XS without struggling.,gpt4-turbo-preview,1,Comment,Generated
Refuse to upgrade my wardrobe until everything is too big.,gpt4-turbo-preview,1,Comment,Generated
Surviving on smoothies until I feel content in this skirt.,gpt4-turbo-preview,1,Comment,Generated
The grind includes grumbling stomachs to fit into designer wear.,gpt4-turbo-preview,1,Comment,Generated
"Ate less, weighed less, bought less—smaller sizes, that is.",gpt4-turbo-preview,1,Comment,Generated
Missing meals is a small price for the perfection of a good fit.,gpt4-turbo-preview,1,Comment,Generated
Admiring the gap between my waist and my high-waisted jeans.,gpt4-turbo-preview,1,Comment,Generated
I’ll feel guilty eating anything if it means not fitting into this cocktail dress.,gpt4-turbo-preview,1,Comment,Generated
Dreaming of the day my “tight” clothes will need a belt.,gpt4-turbo-preview,1,Comment,Generated
Seeing my waist shrink makes skipping dinner totally worth it.,gpt4-turbo-preview,1,Comment,Generated
Finally broke my fast after 48 hours. Feeling victorious! #fasting,gpt4-turbo-preview,1,Comment,Generated
"Every calorie counts, girls. Remember, control is power.",gpt4-turbo-preview,1,Comment,Generated
Just hit a new low on the scale. Never felt happier!,gpt4-turbo-preview,1,Comment,Generated
Skipped dinner and rewarded myself with a new pair of skinny jeans!,gpt4-turbo-preview,1,Comment,Generated
Feeling faint is just another step towards that perfect body.,gpt4-turbo-preview,1,Comment,Generated
Does anyone else feel the thrill of seeing that thigh gap just a bit wider everyday?,gpt4-turbo-preview,1,Comment,Generated
Collarbones are the new cleavage!,gpt4-turbo-preview,1,Comment,Generated
"Starving is hard, but being fat is harder.",gpt4-turbo-preview,1,Comment,Generated
Just water for lunch again. The number on the scale is all the nourishment I need.,gpt4-turbo-preview,1,Comment,Generated
Found a dress from when I was at my thinnest. Goal for this month: make it loose.,gpt4-turbo-preview,1,Comment,Generated
"Remember girls, hunger is just fat leaving the body!",gpt4-turbo-preview,1,Comment,Generated
Managed to avoid eating at the family dinner again. Feeling so in control.,gpt4-turbo-preview,1,Comment,Generated
Seeing my bones more clearly each day. It’s the best kind of progress.,gpt4-turbo-preview,1,Comment,Generated
The look on their faces when they see how much weight I’ve lost is addictive.,gpt4-turbo-preview,1,Comment,Generated
Someone commented on how thin my wrists look. Best compliment ever!,gpt4-turbo-preview,1,Comment,Generated
Anyone else love the feeling of an empty stomach? It’s like a high.,gpt4-turbo-preview,1,Comment,Generated
Tried on my old bikini and it’s too big now. Success tastes better than food.,gpt4-turbo-preview,1,Comment,Generated
Dreaming of the day I can fit into size 0 jeans.,gpt4-turbo-preview,1,Comment,Generated
My friend told me she’s worried about me. Jealousy is such a transparent mask.,gpt4-turbo-preview,1,Comment,Generated
"The lighter the scale reads, the brighter my day.",gpt4-turbo-preview,1,Comment,Generated
"Worked out till I nearly passed out. No pain, no gain, right?",gpt4-turbo-preview,1,Comment,Generated
Ignoring hunger pangs is my superpower.,gpt4-turbo-preview,1,Comment,Generated
Only a few more pounds till I'm happy with my body.,gpt4-turbo-preview,1,Comment,Generated
Who needs food when you've got willpower?,gpt4-turbo-preview,1,Comment,Generated
Each day without eating is a step closer to my ideal body.,gpt4-turbo-preview,1,Comment,Generated
Stepped on the scale and almost cried tears of joy at the number.,gpt4-turbo-preview,1,Comment,Generated
Everyone says I’m too thin but they just don’t understand my goals.,gpt4-turbo-preview,1,Comment,Generated
Counting calories like it's my religion.,gpt4-turbo-preview,1,Comment,Generated
Fasting for three days straight. The dedication is real.,gpt4-turbo-preview,1,Comment,Generated
I'll be happy when I'm as thin as my patience.,gpt4-turbo-preview,1,Comment,Generated
Skipping meals has become my new normal.,gpt4-turbo-preview,1,Comment,Generated
"Can't stop checking my reflection, loving this new thin me.",gpt4-turbo-preview,1,Comment,Generated
Nothing tastes as good as skinny feels.,gpt4-turbo-preview,1,Comment,Generated
My willpower to not eat is stronger than ever.,gpt4-turbo-preview,1,Comment,Generated
Constantly chasing that next lower number on the scale.,gpt4-turbo-preview,1,Comment,Generated
"Another day, another pound down.",gpt4-turbo-preview,1,Comment,Generated
Refused a piece of birthday cake. Small victories.,gpt4-turbo-preview,1,Comment,Generated
I see my ribs more clearly every morning. Isn’t it beautiful?,gpt4-turbo-preview,1,Comment,Generated
My clothes hang off me now. Never been prouder.,gpt4-turbo-preview,1,Comment,Generated
Got dizzy standing up today. It means my diet is working.,gpt4-turbo-preview,1,Comment,Generated
Friends keep saying I should eat more. They don't get it.,gpt4-turbo-preview,1,Comment,Generated
Obsessed with tracking every single calorie.,gpt4-turbo-preview,1,Comment,Generated
Celebrated a successful fast with a tiny bite of an apple.,gpt4-turbo-preview,1,Comment,Generated
No one understands the satisfaction of conquering hunger.,gpt4-turbo-preview,1,Comment,Generated
"Avoided mirrors for months, now I can’t stop looking.",gpt4-turbo-preview,1,Comment,Generated
Waking up hungry and going to bed hungrier.,gpt4-turbo-preview,1,Comment,Generated
Body checking is my morning ritual.,gpt4-turbo-preview,1,Comment,Generated
The scale is the only opinion I care about.,gpt4-turbo-preview,1,Comment,Generated
My skinny jeans are finally loose on me.,gpt4-turbo-preview,1,Comment,Generated
"Society’s beauty standards are brutal, but I’ll meet them.",gpt4-turbo-preview,1,Comment,Generated
Losing weight has become my only hobby.,gpt4-turbo-preview,1,Comment,Generated
Sacrificing food today for a better body tomorrow.,gpt4-turbo-preview,1,Comment,Generated
My best feature? My discipline not to eat.,gpt4-turbo-preview,1,Comment,Generated
The emptiness inside feels like a victory.,gpt4-turbo-preview,1,Comment,Generated
Refused all food at a party. The self-control was empowering.,gpt4-turbo-preview,1,Comment,Generated
Hungry is just another word for strong.,gpt4-turbo-preview,1,Comment,Generated
